"Record ID","Company name","Description","(COMPANY) LEAD STAGE","(COMPANY) LEAD CLASSIFICATION","LinkedIn Company Page","Website URL","Industry"
"17735592316","Notebuyersofamerica","Note Buyers of America offers fast cash for mortgage notes, real estate notes and commercial notes, if you're saying I need to sell my note for cash, call us and let's make a deal in San Antonio, Austin and Corpus Christi TX.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/note-buyer","notebuyersofamerica.com","Management Consulting"
"17734915397","Merrill Park Capital Group, L.P.","A national private equity real estate investment fund that partners with banks and special servicers to help them offload distressed assets.","Onboarded","BUYER","https://www.linkedin.com/company/mpcapitalgroup/","merrillparkcapitalgroup.com","Commercial Real Estate"
"17722419006","C2R Capital","C2R Capital is a national private real estate lender based in Houston, TX.","Onboarded","BUYER","https://www.linkedin.com/company/c2rcapital/","c2rcapital.com","Real Estate"
"17669820229","Viking Partners Acquisitions LLC","Viking Partners is an investment management firm that primarily invests in value-add and core-plus real estate in all asset classes.","Onboarded","BUYER","https://www.linkedin.com/company/viking-partners-llc","vikingprt.com","Commercial Real Estate"
"17667278719","NewFront Properties","NewFront Properties is a privately owned commercial real estate investment company.","Onboarded","BUYER","https://www.linkedin.com/company/newfront-properties/","newfrontprop.com","Commercial Real Estate"
"17632812360","Macerich","Macerich is a real estate investment trust (REIT) that specializes in the acquisition, ownership, development, redevelopment, management, and leasing of regional and community/power shopping centers located throughout the United States.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/macerich","macerich.com","Real Estate"
"17628098311","Legacy Ventures","Legacy Ventures is a hospitality investment, development, and management company that creates timeless places such as hotels, restaurants, and new developments. They prioritize exceptional customer experiences and invest in their team members to maximi...","New (Potential Lead)","BUYER","https://www.linkedin.com/company/legacy-ventures-hospitality","lvmgt.com","Hospitality"
"17628449950","Emerald Park Capital","Emerald Park Capital (“EPC”) is an investment manager focused on investing in the high growth legal cannabis industry.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/emerald-park-capital","emeraldparkcapital.com","Venture Capital & Private Equity"
"17598563856","Phillips Edison & Company","Leading Real Estate Investment Trust | PECO Phillips Edison & Company is one of the largest real estate investment trusts in the shopping and grocery sector. Let us find your perfect space today! Since 1991, Phillips Edison & Company has focused on the...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/phillipsedison&company","phillipsedison.com","Real Estate"
"17598724637","Agree Realty","ReThink Retail. Agree Realty is a $5B+ industry leader in the acquisition & development of properties net leased to retailers in the US.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/agree-realty-corporation","agreerealty.com","Real Estate"
"17598625545","Olshan Properties","Olshan Properties is specialized in the development, acquisition and management of commercial, retail, office, multi-family and hotel properties.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/mpi---mall-properties","olshanproperties.com","Real Estate"
"17598674772","Kite Realty","CORPORATE PROFILE Kite Realty Group Trust, a real estate investment trust (REIT), engages in the ownership, operation, management, leasing, construction management, acquisition, redevelopment and development of neighborhood and community shopping ce...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/kite-realty-group","kiterealty.com","Real Estate"
"17586982955","Prism Real Estate Services, LLC","Prism Real Estate Services, LLC (PRES) was founded in 2012 under the name Principal Real Estate Services to provide first class management, maintenance, and accounting services for our growing multifamily investment portfolio. Since then, our management services have grown to include office, residential, retail and industrial properties for our own portfolio, as well as third party clients. In addition, PRES affiliate services have expanded from investment services to include construction services and lawn and landscape services, providing for vertical integration and value add for our investors and clients. PRES' guiding principles insure integrity, exceptional customer experiences, and steadfast attention to detail at every level, as a way of normal business practice.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/prism-res-llc","prismres.com","Real Estate"
"17586875568","Location CRE","Location CRE is a boutique real estate firm specializing in tenant representation, landlord representation, property acquisition and disposition.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/locationcre","locationcre.com","Real Estate"
"17586931740","SHOP Companies","SHOP Companies is a Dallas-based retail real estate firm that specializes in tenant representation, investment sales, specialty landlord representation, and development.","Onboarded","BUYER","https://www.linkedin.com/company/shop-companies","shopcompanies.com","Real Estate"
"17587014192","Drake Development LLC","Drake Development is a full-service commercial real estate development group located in Overland Park, KS with projects and listings in the Midwest region.","Onboarded","BUYER","https://www.linkedin.com/company/drake-development-llc","drakekc.com","Commercial Real Estate"
"17558158427","Capital Insight Holdings","Capital Insight is a nationally focused, family owned commercial real estate investment and development company based out of Los Angeles. 

Through disciplined investment fundamentals, Capital Insight invests for long term ownership in assets that define their markets. Through our vertically integrated approach with first-class leadership and technology, we are able to make quick and confident decisions in the assets we pursue and own. Due to our location being in Los Angeles, many of our owned assets are located in Southern California but we are actively pursuing property acquisitions nationwide. ","Onboarded","BUYER","https://www.linkedin.com/company/capitalinsight/","capitalinsightholdings.com","Real Estate"
"17542922292","Berkley Dean & Co.","W. R. Berkley provides insurance solutions through more than 50 Berkley companies - each with deep expertise in an industry, product line or geography","Contact Established","BUYER","https://www.linkedin.com/company/wrberkleycorporation","berkley.com","Insurance"
"17542996246","Capital Insight Partners, Inc.","capitalinsight.com is your first and best source for all of the information you're looking for. From general topics to more of what you would expect to find here, capitalinsight.com has it all. We hope you find what you are searching for!","Onboarded","BUYER","https://www.linkedin.com/company/capital-insight-partners","capitalinsight.com","Real Estate"
"17542899746","KET Enterprises Incorporated","KET Enterprises Incorporated was created as a Texas corporation in 1989 for the purpose of marketing and selling commercial real estate. Since its inception, KET has specialized in the brokerage of apartment complexes in the Houston, Dallas, Austin and San Antonio areas, ""A"", ""B"" and ""C"" properties, 200 units and larger. Form more information about our company, Click here.","Contact Established","BUYER","https://www.linkedin.com/company/ket-enterprises","ketent.com","Real Estate"
"17542885787","Peak Properties","Peak Properties is a Management and Investment firm redefining Chicago’s real estate market by investing in and revolutionizing the Chicagoland area.","Contact Established","BUYER","https://www.linkedin.com/company/peak-properties","peakproperties.biz","Real Estate"
"17542121030","Sandor Development","Sandor Development Company, dedicated to the commercial real estate industry for more than 49 years, owns and operates more than 7 million square feet of shopping centers throughout the United States. With a strong presence of national, regional and local tenants, Sandor's extensive development portfolio continues to grow. Sandor has developed relationships with retailers nationwide, in part, due to its cost-effective property management and client attentiveness. A leader in the retail development arena since 1963, Sandor continually strives to meet and exceed the ever-evolving needs of retailers. The company's robust line-up of shopping centers are anchored by Best Buy, Home Depot, Kohl's, Kroger, Menard's, Safeway, Office Max, Sam's Club, Wal-Mart, among others. Click here to browse our space available or land available.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/sandor-development","sandordev.com","Real Estate"
"17543033140","Piping Rock Partners","Piping Rock Partners Inc. (""PRPI"") is a privately held real estate investment firm specializing in investments in multi-family and commercial real estate.","Contact Established","BUYER","https://www.linkedin.com/company/piping-rock-partners-inc-","prpi.com","Real Estate"
"17541650187","Alta RE Partners","Alta invests in and manages multifamily real estate.  We focus on properties and structures that provide strong returns.","Contact Established","BUYER","https://www.linkedin.com/company/alta-re-partners/","altarepartners.com","Real Estate"
"17509155394","AmTrustRE","AmTrust RE is rethinking real estate. Transforming iconic placemaking mixed-use, commercial, and residential destinations that anchor key markets including Manhattan, Brooklyn, and Chicago.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/amtrust-realty-corp.","amtrustre.com","Real Estate"
"17500128129","Structure Tone","STO Building Group is a family of companies that provides construction services across the US, Canada, UK, and Ireland. With over 4,500 employees, our companies offer a complete range of services, including site selection analysis, design constructabil...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/structure-tone","structuretone.com","Construction"
"17500147479","Stro","Among New Jersey's largest commercial real estate developers, The Stro Companies is a leading owner, manager, and developer of class A real estate. The Company owns or has interests in 11 properties consisting of 10 industrial/flex buildings and 1 o...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/the-stro-companies","stro.com","Real Estate"
"17499893337","Faropoint","Faropoint is an entrepreneurial investment firm that was founded in 2012 and has been actively engaged in the commercial real estate market of the Southeast part of the United States. The company is selectively locating value add properties, managing, stabilizing and enhancing performance in order to resell and actuali","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/faropoint","faropoint.com","Real Estate"
"17496853076","Naftali Group","Naftali Group With its seminal track record, Naftali Group is a leader in designing residences that anticipate and exceed the needs of today’s most discerning real estate consumers. Spanning the entire spectrum of design and building, Naftali’s ethos i...","Onboarded","BUYER","https://www.linkedin.com/company/naftali-group","naftaligroup.com","Real Estate"
"17495835154","The TerraCotta Group","Terracotta Group Llc is a private investment firm that originates and purchases commercial real estate credits.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/the-terracotta-group","terracottagroup.com","Investment Management"
"17478493976","Menashe Properties","Menashe Properties provides a family-owned business committed to excellence in commercial real estate within the greater Portland market.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/menasheproperties","menasheproperties.com","Commercial Real Estate"
"17422069063","U.S. Realty Advisors, LLC","Founded in 1989, USRA is a leading single-tenant real estate investment and asset management firm, and a leader in transaction structuring, acquisition, finance, asset management and disposition. It has relationships with leading financial institutions, companies and senior executives. USRA's principals have acquired over $18 billion of single tenant assets ranging from large individual properties to large portfolios involving numerous properties leased to a single-tenant. Transactions have ranged in size from $10 million to $1.4 billion. USRA's current portfolio exceeds $2.4 billion of investments, including assets for USRA's own account, institutional investors, corporate clients and private families.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/u-s-realty-advisors-llc","https://usrealtyadvisors.com/","Commercial Real Estate"
"17421909418","JOSS Realty Partners","J.P. Morgan is a leader in financial services, offering solutions to clients in more than 100 countries with one of the most comprehensive global product platforms available. They provide services in asset management, corporate and investment banking, ...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/jpmorgan","https://www.jpmorgan.com/","Electrical/Electronic Manufacturing"
"17421980999","GIC","Established in 1981, GIC is a financial institution that manages Singapore's foreign reserves. Their main goal is to achieve good long-term real returns on the assets under their management in order to preserve and enhance the value of Singapore's rese...","New (Potential Lead)","BUYER","https://www.linkedin.com/company/gic","https://www.gic.com.sg/","Financial Services"
"17421922106","Dalfen Industrial","Dalfen Industrial is a real estate investment manager that specializes in the acquisition, development, and operation of industrial properties across the United States and Canada.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/dalfen-america-corp","https://www.dalfen.com/","Real Estate"
"17422832544","D2 Capital Advisors","D2 Organization is a real estate development, investment, and transaction advisory firm focusing on the monetization, remediation, and redevelopment of excess, obsolete, and environmentally challenged properties.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/d2-management","https://d2organization.com/","Real Estate"
"17422804634","Carlyle Development Group","SINCE 1982 Carlyle Development Group is a value driven, institutional quality real estate investment and development company established in 1982 on behalf of foreign family offices. Carlyle has since focused on acquisition of under-valued assets ...","New (Potential Lead)","BUYER","https://www.linkedin.com/company/carlyle-development-group-inc","https://carlyle-usa.com/","Real Estate"
"17422812270","Thor Equities","Thor Equities Group is a leader in real estate investment and development of office, industrial, life science, residential, hotel and mixed-use assets in premier locations worldwide.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/thor-equities","http://www.thorequities.com/","Real Estate"
"17422020194","Certes Partners","New York City based owner, operator & developer of residential and commercial real estate assets across New York City.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/certes-partners","https://www.certespartners.com/","Real Estate"
"17421859682","Castellan Real Estate Partners","Castellan Real Estate Partners is a real estate investment firm focused on residential and retail properties in the New York metropolitan area.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/castellan-real-estate-partners","https://castellanre.com/","Real Estate"
"17422804575","Store Capital","STORE Capital is a publicly traded American real estate investment trust headquartered in Scottsdale, Arizona.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/store-capital","http://storecapital.com/","Real Estate"
"17422034743","Global Mutual","An independent real estate investment and asset management company specialising in UK retail property","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/global-mutual-properties-limited","https://globalmutual.com/","Real Estate"
"17421887923","Morning Calm Management","Morning Calm Management is a vertically integrated real estate investment and management firm with a focus on special situation investing. Through its affiliates, the firm owns and manages more than 5 million square feet of commercial real estate throughout the United States on behalf of private and institutional capital. Real estate is a cyclical business. We recognize the importance of this cyclicality and approach investment opportunities by (i) exercising pricing discipline when acquiring assets and (ii) going to market in a decisive fashion when the value enhancement program has been completed and the capital markets are fully valuing asset and market fundamentals. Our mission is singular - to create extraordinary value for our clients.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/morning-calm-management","http://morning-calm.com/","Real Estate"
"17422852493","36th Street Partners","36th Street Partners is a real estate development company that focuses on industrial, multifamily, and single-family investments. They add value through entitlement, horizontal, and vertical development.","Contact Established","BUYER","https://www.linkedin.com/company/36thstreet","http://36thstreet.com/","Restaurants"
"17422024078","The Abbey Co.","The Abbey Company (www.theabbeyco.com) was established in 1990 by Donald G. Abbey. The company is a vertically integrated real estate organization that handles its own acquisition, leasing, property management and construction services. The company´s investment program is focused on value-added commercial real estate, including office, industrial, business / commerce parks, and retail properties. The company is headquartered in Long Beach, Calif. at the Catalina Landing Office Complex, one of its recent investments.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/the-abbey-company","http://www.theabbeyco.com/","Real Estate"
"17421880080","DeBartolo Development","DeBartolo name has been an icon in the real estate industry for more than seven decades.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/debartolo-development","https://debartolodevelopment.com/","Commercial Real Estate"
"17422804573","Corigin","Corigin is a privately held real estate investment company based in New York City that specializes in owning, operating, and developing multifamily and student housing properties. They also have a venture capital arm, Corigin Ventures, that invests in ...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/corigin","https://www.corigin.com/","Real Estate"
"17422876940","SIXTY Hotels","Craft your travel experience and never compromise with SIXTY Hotels - offering three luxury hotels in New York City and Beverly Hills, Los Angeles.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/sixty-hotels","http://www.sixtyhotels.com/","Hospitality"
"17421927576","MSD Partners","Long-Term Partners in a Short-Term World. MSD Partners maximize long-term capital appreciation by investing in the debt and equity of public and private companies, real estate and other asset classes.","Contact Established","BUYER","https://www.linkedin.com/company/msd-partners-l-p-","https://msdpartners.com/","Investment Banking"
"17422010550","Atapco","Full service real estate investment, development and management firm. Properties in Maryland, North Carolina, Indiana, Delaware, Virginia, Pennsylvania, DC","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/atapco-properties","https://atapco.com/","Real Estate"
"17421883829","Nightingale Properties","Growing up as children in Brooklyn, New York, Simon Singer and Elie Schwartz both attended the same summer camp. Although they had some mutual friends, their paths never really crossed. Neither of them had any idea that later they would team up and build a successful real estate business together.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/nightingale-properties","https://thenggroup.com/","Real Estate"
"17422006612","AIP Asset Management","AIP Asset Management is an Investment Fund Manager and Portfolio Manager based in Toronto registered with the OSC as an IFM, PM and EMD. Our core focus is to help clients such as retail and accredited investors as well as family offices to achieve thei...","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/aip-asset-management-llp","https://aipassetmanagement.com/","Investment Management"
"17421980934","RSF Partners","RSF Partners, Inc. is a Dallas-based investment management company that focuses on real estate related investments.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/rsf-partners","https://rsfpartners.com/","Real Estate"
"17420923833","Broadshore","Broadshore Capital Partners | Investors Who Know Real Estate. We specialize in hotel, office, multifamily, and senior housing in LA and Philadelphia.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/broadshore-capital-partners","https://broadshore.com/","Real Estate"
"17422878309","Boston Investments","Boston Investments specializes in high end rental housing and luxury condo development.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/boston-investments","https://bostoninvestments.com/","Real Estate"
"17422052623","Alchemy Properties, Inc.","Alchemy-ABR Investment Partners is the partnership of Alchemy Properties, one of New York's leading development and investment firms led by Kenneth Horn, Joel Breitkopf and Alex Saltzman, and ABR Partners, a New York-based real estate investment and development company led by Brian Ray. The new company is a vertically-integrated real estate and asset management platform harnessing the experience and insight of its individual partners to add value at each step of the investment process.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/alchemy-properties-inc","https://alchemy-properties.com/","Real Estate"
"17422812273","CADRE","Cadre is a technology-driven real estate investment platform that provides access to institutional-quality real estate opportunities.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/cadrere","https://cadre.com/","Real Estate"
"17422039213","Burkentine Real Estate Group","The custom home builders at Burkentine design and build homes all over central PA and northern MD. See what we've done for previous clients and what we can do for you.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/burkentine-builders","https://burkentine.com/","Construction"
"17421883771","Hirschfeld Properties","Hirschfeld Properties manages several multi-family apartment home communities in the Northeast, United States.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/hirschfeld-properties-llc","https://www.hirschfeldcos.com/","Real Estate"
"17422897451","Capstone Commercial","Capstone Commercial Real Estate Group, Inc. is a private real estate firm headquartered in Dallas, Texas. Specializes in land, Industrial, office and retail.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/capstone-commercial-real-estate-group-inc.","https://www.capstonecommercial.com/","Commercial Real Estate"
"17392952670","Hartford Investment Management Co.","At the Hartford Investment Management Company (HIMCO), our mission is the pursuit of investment excellence centered on each client s success. It s a mission we seek to fulfill by offering our clients tailored investment solutions that balance: Innovation with disciplined risk management Conviction with deliberation Fundamental research with macroeconomic insight on a foundation of uncompromising integrity.As a relative-value investor, HIMCO has a long history of providing innovative, customer-focused investment strategies leveraging all of the primary sectors of the fixed income market. Our more than 160 investment professionals, who average 15 years of investment industry experience across multiple economic cycles (1), aim to identify strategies that provide strong risk-adjusted return potential. We have a balanced top-down, bottom-up approach to determine underlying relative value at the macro-economic, sector and security levels, and have developed a culture that fosters debate within a collegial atmosphere to seek maximum value from each of our professionals perspectives.HIMCO is a wholly-owned subsidiary and the asset management arm of The Hartford Financial Services Group, Inc. (The Hartford), a company founded in 1810.HIMCO has been a registered investment adviser with the Securities and Exchange Commission since our founding in 1981 (2). As of June 30, 2015, we have approximately $106.1 billion in assets under management across the fixed income, equity and alternatives markets in strategies on behalf of The Hartford s general account and DB plan, as well as institutional and retail investors, including insurance companies, corporate retirement plans, public funds, endowments, foundations and sub-advisory relationships.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/hartford-investment-management","himco.com","Investment Management"
"17421948303","Namdar Realty Group","Namdar Realty Group is a privately held, commercial real estate investment firm, owning and managing over 31 million square feet of commercial real estate throughout the United States. Founded in 1999, Namdar started with a single acquisition of a small retail storefront in Long Island, NY.

It has since thrived to become one of the fastest growing private real estate investment firms in the country. It is continuing to grow at an unprecedented rate, averaging over 20 acquisitions annually over the last 4 years, consisting primarily of large retail malls, shopping centers, office and medical buildings.

Namdar Realty Group is a full service commercial real estate firm with over two decades in leasing, management and development with over 1,000 employees nationwide.","Emailed (Awaiting Reply)","BUYER","https://www.linkedin.com/company/unigem-group-corp","https://namdarllc.com/","Real Estate"
"17324006679","Ze-Nith","Zenith is a predevelopment services and investment firm that specializes in opportunistic real estate acquisition, repositioning, and disposition.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/ze-nith","ze-nith.com","Real Estate"
"17323346546","Ram Realty Advisors","Ram is an affiliated group of companies and partnerships that acquire, develop, manage and finance retail and multifamily properties in the Southeast. The group also selectively acquires debt secured by retail and residential properties. Ram manages th...","New (Potential Lead)","BUYER","https://www.linkedin.com/company/ram-realty-services","ramrealestate.com","Real Estate"
"17324044666","Venterra","About Us Venterra specializes in the identification, development, finance, acquisition, and management of multi-family residential","New (Potential Lead)","BUYER","https://www.linkedin.com/company/venterra-realty","venterra.com","Real Estate"
"17323450928","The Spectrum Cos","Spectrum Companies is a comprehensive real estate services company providing development, leasing, management, capital management, asset management, contract services, investment sales, tenant representation and corporate services for institutional and...","New (Potential Lead)","BUYER","https://www.linkedin.com/company/spectrum-properties-management-&-development","spectrumcos.com","Real Estate"
"17322582684","Eller Capital Partners","Eller Capital is a real estate agency which focuses on the acquisition, development and management of well-located multifamily assets throughout the Southeastern United States.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/eller-capital-partners","ellercapital.com","Real Estate"
"17270747904","Pelorus Capital Group Inc.","Pelorus Capital Group offers a range of innovative transactional solutions addressing the diverse needs of real estate investors and portfolio managers. Our flexible acquisition and bridge lending programs are the direct result of our involvement in more than 4,700 transactions of varying size and complexity. Since 1991, our principals have participated in more than $1 billion of real estate investment transactions using both debt and equity solutions. We draw on our extensive experience to rapidly understand an opportunity, structure a logical solution and execute a timely close.
","Onboarded","BUYER","https://www.linkedin.com/company/pelorus-capital-group/about/","peloruscg.com","Real Estate"
"17269290063","Sunflower Development Group","Sunflower Development Group provides historic redevelopment, urban infill developement and tax credit consulting services in Kansas City.","New (Potential Lead)","BUYER","https://www.linkedin.com/company/sunflower-development-group","sunflowerkc.com","Real Estate"
"17395151378","Mayflower Judgements","Forty years of experience purchasing debt secured by real estate nationwide. We have successfully foreclosed on ski resorts, theaters, and various residential and commercial real estate properties. We purchase them within 48 hours!","Onboarded","BUYER","https://www.linkedin.com/in/mayflower-judgments-a6630415b/","mayflowerjudgments.com","Real Estate"
